run_id,experiment,harness,model,task_id,variant,rep,reasoning_tokens,visible_output_tokens,turns,tool_total_tool_calls,tool_duplicate_reads,tool_repeated_searches,tool_repeated_tests_no_change,edits_reverted,scope_compliant_success,reported_cost_usd,estimated_no_cache_cost_usd,turns_parsed,thinking_chars,visible_chars,tool_calls_parsed,tool_calls_before_first_edit,thinking_chars_before_first_edit,first_green_test_found,tool_calls_after_first_green,test_runs_total,test_runs_after_first_green,postgreen_chars,distinct_files_read,files_read_not_edited,task_restatement_index,redundancy_compression_ratio,plan_markers_per_1k,alt_markers_per_1k,alt_markers_total,plan_markers_total
pi_DeepSeek-V4-Pro_py-low-02_verbose_repetition_r1_d19d93,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-02,verbose_repetition,1,153,535,4,4,0,0,0,['tmp/pi-prompt-benchmark/slot-06/users/validate.py'],True,0.006764,0.01662,4,539,267,4,2,66,True,0,1,0,337,1,0,0.0,0.3808,0.0,1.855,1,0
pi_Kimi-K2.7-Code_py-med-01_no_questions_autonomy_r2_21a471,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,no_questions_autonomy,2,240,498,5,7,0,0,0,[],True,0.004939,0.010436,5,791,226,7,5,127,True,0,1,0,404,3,2,0.037,0.5031,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-01_deep_thinking_r1_ea4d10,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,deep_thinking,1,282,671,6,8,0,0,0,[],True,0.005836,0.012792,6,1089,538,8,5,105,True,1,1,0,690,4,3,0.0,0.4454,0.0,0.0,0,0
claude-code_DeepSeek-V4-Pro_go-med-01_bounded_efficiency_r1_9d28a5,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,go-med-01,bounded_efficiency,1,533,1780,12,11,0,0,0,['tmp/pi-prompt-benchmark/slot-cc-01/inventory/reserve.go'],True,0.074094,0.311427,33,2045,376,11,5,480,False,,2,,,3,2,0.0,0.5823,0.0,0.489,1,0
pi_GLM-5.2_py-med-01_verbose_repetition_r2_e5d472,screening_pi,pi,zai-org/GLM-5.2,py-med-01,verbose_repetition,2,497,975,5,7,0,0,0,['tmp/pi-prompt-benchmark/slot-06/cart/checkout.py'],True,0.010342,0.019316,5,1484,751,7,5,74,True,0,1,0,645,4,3,0.0741,0.5447,0.0,0.0,0,0
pi_Inkling_py-med-02_exhaustive_exploration_r2_84f84d,screening_pi,pi,thinkingmachines/Inkling,py-med-02,exhaustive_exploration,2,258,598,8,9,1,0,0,['tmp/pi-prompt-benchmark/slot-03/config/parser.py'],True,0.008077,0.020082,8,1099,50,9,7,760,True,0,1,0,5,4,3,0.2727,0.5096,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-01_verbose_repetition_r2_f184a2,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,verbose_repetition,2,226,620,5,6,0,0,0,['tmp/pi-prompt-benchmark/slot-01/cart/checkout.py'],True,0.007438,0.014539,5,794,353,6,4,178,True,0,1,0,501,3,2,0.037,0.4599,0.0,0.0,0,0
claude-code_Kimi-K2.6_js-high-01_exhaustive_exploration_r1_07771b,screening_cc,claude-code,moonshotai/Kimi-K2.6,js-high-01,exhaustive_exploration,1,37374,39790,46,45,6,0,16,['tmp/pi-prompt-benchmark/slot-cc-02/src/fetchCache.js'],True,0.350294,1.129814,130,158223,836,45,14,26113,False,,25,,,2,1,0.9444,0.7442,1.106,0.253,40,175
pi_Inkling_py-med-02_deep_thinking_r1_c3e383,screening_pi,pi,thinkingmachines/Inkling,py-med-02,deep_thinking,1,195,475,8,7,0,0,0,[],True,0.007642,0.019754,8,778,38,7,5,418,True,0,1,0,5,1,0,0.0,0.4961,0.0,0.0,0,0
pi_GLM-5.2_py-med-01_max_certainty_r2_20f769,screening_pi,pi,zai-org/GLM-5.2,py-med-01,max_certainty,2,574,1444,7,11,2,0,0,['tmp/pi-prompt-benchmark/slot-06/cart/checkout.py'],True,0.016965,0.030681,7,1980,1341,11,5,78,True,2,2,1,1609,4,3,0.037,0.6128,0.0,0.505,1,0
pi_GLM-5.2_py-high-02_max_certainty_r1_68be11,screening_pi,pi,zai-org/GLM-5.2,py-high-02,max_certainty,1,1694,4019,13,14,2,0,1,['tmp/pi-prompt-benchmark/slot-05/events/dispatcher.py'],True,0.052161,0.094623,13,7522,3090,14,5,4401,True,6,3,1,4551,2,1,0.2727,0.6732,0.0,0.665,5,0
pi_Kimi-K2.7-Code_py-med-01_multiple_approaches_r1_40e572,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,multiple_approaches,1,2392,3161,7,8,1,0,0,[],True,0.018889,0.030417,7,9973,2138,8,4,118,True,2,1,0,6855,3,2,0.037,0.636,0.0,1.705,17,0
pi_Inkling_py-med-02_adjacent_cleanup_r2_d4233b,screening_pi,pi,thinkingmachines/Inkling,py-med-02,adjacent_cleanup,2,220,743,8,8,1,0,0,['tmp/pi-prompt-benchmark/slot-03/config/parser.py'],True,0.009487,0.021492,8,1013,46,8,5,400,True,1,1,0,377,3,2,0.0,0.4995,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-01_bounded_efficiency_r2_3598e5,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,bounded_efficiency,2,159,483,5,6,0,0,0,[],True,0.005045,0.011368,5,638,575,6,4,239,True,0,1,0,672,3,2,0.0,0.4091,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-01_multiple_approaches_r2_99c7d1,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-01,multiple_approaches,2,1190,2811,7,7,1,0,0,[],True,0.034918,0.052264,7,5186,3848,7,4,4574,False,,2,,,2,1,0.0,0.5982,0.0,2.314,12,0
pi_GLM-5.2_py-med-01_max_certainty_r1_ebf178,screening_pi,pi,zai-org/GLM-5.2,py-med-01,max_certainty,1,1020,2029,7,10,1,0,1,['tmp/pi-prompt-benchmark/slot-06/cart/checkout.py'],True,0.021429,0.035291,7,3539,1704,10,5,248,True,2,2,1,2775,4,3,0.1111,0.6315,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-01_adjacent_cleanup_r1_92eb18,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,adjacent_cleanup,1,226,579,6,7,0,0,0,[],True,0.005726,0.012925,6,924,407,7,4,205,True,1,1,0,715,3,2,0.0,0.4264,0.0,1.082,1,0
pi_Inkling_py-med-02_multiple_approaches_r2_a12d40,screening_pi,pi,thinkingmachines/Inkling,py-med-02,multiple_approaches,2,191,571,7,6,0,0,0,[],True,0.006199,0.015017,7,879,608,6,4,778,True,0,1,0,227,1,1,0.0,0.4573,0.0,4.551,4,0
pi_GLM-5.2_go-med-01_multiple_approaches_r2_1066c8,screening_pi,pi,zai-org/GLM-5.2,go-med-01,multiple_approaches,2,5034,6641,7,13,2,0,0,[],True,0.048973,0.071153,7,20951,3770,13,7,20670,True,1,2,0,134,4,2,0.3333,0.6555,0.0,1.861,39,0
pi_Kimi-K2.7-Code_py-med-01_exhaustive_exploration_r2_27463f,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,exhaustive_exploration,2,442,887,6,8,0,0,0,['tmp/pi-prompt-benchmark/slot-01/cart/checkout.py'],True,0.009754,0.019141,6,1429,294,8,5,149,True,1,1,0,429,4,3,0.037,0.5254,0.0,0.0,0,0
pi_Inkling_py-med-02_bounded_efficiency_r1_616ced,screening_pi,pi,thinkingmachines/Inkling,py-med-02,bounded_efficiency,1,95,295,6,5,0,0,0,[],True,0.004125,0.01135,6,395,28,5,3,67,True,0,1,0,5,0,0,0.0,,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_py-low-01_max_certainty_r2_e6ec94,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,max_certainty,2,302,801,7,6,0,0,0,[],True,0.012367,0.012367,7,1066,532,6,3,445,True,1,1,0,636,2,1,0.0,0.5532,0.0,0.0,0,0
claude-code_nemotron-3-ultra-550b-a55b_go-med-01_no_questions_autonomy_r2_e154df,screening_cc,claude-code,nvidia/nemotron-3-ultra-550b-a55b,go-med-01,no_questions_autonomy,2,2361,6746,81,81,6,0,53,['tmp/pi-prompt-benchmark/slot-cc-04/inventory/reserve.go'],True,0.783231,1.095551,241,11050,137,81,4,1122,False,,65,,,4,3,0.0,0.7548,0.0,3.348,37,0
pi_Kimi-K2.7-Code_py-med-01_max_certainty_r2_e246c0,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,max_certainty,2,487,952,7,8,0,0,0,[],True,0.007866,0.01701,7,1854,420,8,4,398,True,2,3,2,712,3,2,0.037,0.4995,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-01_verbose_repetition_r2_75023e,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-01,verbose_repetition,2,445,1527,6,6,0,0,0,['tmp/pi-prompt-benchmark/slot-04/src/fetchCache.js'],True,0.016838,0.035367,6,1955,730,6,3,113,False,,1,,,2,1,0.0,0.5581,0.0,0.0,0,0
pi_Inkling_py-med-02_max_certainty_r2_a608f7,screening_pi,pi,thinkingmachines/Inkling,py-med-02,max_certainty,2,120,590,8,8,1,0,1,[],True,0.008185,0.020827,8,566,50,8,3,90,True,2,2,1,213,2,1,0.0,0.4293,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_py-low-01_no_questions_autonomy_r1_b2afa9,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,no_questions_autonomy,1,227,499,6,5,0,0,0,[],True,0.009452,0.009452,6,900,199,5,3,428,True,0,1,0,305,2,1,0.0,0.5667,0.0,1.111,1,0
pi_Kimi-K2.7-Code_py-med-01_exhaustive_exploration_r1_1b7ec8,screening_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,exhaustive_exploration,1,197,590,6,9,0,0,0,[],True,0.007044,0.015264,6,722,444,9,6,128,True,1,1,0,527,5,4,0.0,0.403,0.0,0.0,0,0
claude-code_GLM-5.2_go-high-01_no_questions_autonomy_r1_469953,screening_cc,claude-code,zai-org/GLM-5.2,go-high-01,no_questions_autonomy,1,1922,4366,44,43,1,0,14,['tmp/pi-prompt-benchmark/slot-cc-06/counter/counter.go'],True,0.235891,1.16044,95,9028,3252,43,3,323,False,,26,,,2,1,0.0,0.6621,0.0,0.332,3,0
pi_Inkling_py-med-02_deep_thinking_r2_8ebf4e,screening_pi,pi,thinkingmachines/Inkling,py-med-02,deep_thinking,2,181,404,7,6,0,0,0,[],True,0.005517,0.014441,7,807,33,6,4,726,True,0,1,0,5,0,0,0.1818,0.4882,0.0,0.0,0,0
pi_GLM-5.2_py-med-01_multiple_approaches_r1_dbaaa6,screening_pi,pi,zai-org/GLM-5.2,py-med-01,multiple_approaches,1,2277,3897,7,11,1,0,0,['tmp/pi-prompt-benchmark/slot-06/cart/checkout.py'],True,0.028145,0.061342,7,8520,4244,11,8,7634,True,1,2,0,1530,5,4,0.037,0.6461,0.0,1.643,14,0
pi_GLM-5.2_py-high-02_adjacent_cleanup_r2_e9059a,screening_pi,pi,zai-org/GLM-5.2,py-high-02,adjacent_cleanup,2,3180,4965,8,10,1,0,0,[],True,0.044634,0.071921,8,14894,3526,10,6,13980,True,1,2,0,3057,4,3,0.2727,0.6887,0.0,0.604,9,0
pi_nemotron-3-ultra-550b-a55b_py-low-01_multiple_approaches_r1_b010a3,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,multiple_approaches,1,516,1154,5,5,0,0,0,['tmp/pi-prompt-benchmark/slot-02/shop/discount.py'],True,0.011564,0.011564,5,1998,859,5,3,180,True,0,1,0,124,2,1,0.0,0.5551,0.0,5.005,10,0
pi_GLM-5.2_go-high-01_verbose_repetition_r1_2fbc5e,screening_pi,pi,zai-org/GLM-5.2,go-high-01,verbose_repetition,1,432,1184,9,8,1,0,0,[],True,0.017467,0.036655,9,1910,913,8,3,197,True,3,3,2,1323,2,1,0.0,0.5086,0.0,0.0,0,0
pi_Inkling_py-med-02_max_certainty_r1_f71cd2,screening_pi,pi,thinkingmachines/Inkling,py-med-02,max_certainty,1,43,450,5,5,0,0,0,[],True,0.006129,0.012184,5,207,204,5,3,80,True,0,1,0,193,2,1,0.0,,0.0,0.0,0,0
pi_Inkling_py-med-02_baseline_r1_708bc3,screening_pi,pi,thinkingmachines/Inkling,py-med-02,baseline,1,53,273,7,6,1,0,0,[],True,0.00456,0.012847,7,243,33,6,4,164,True,0,1,0,5,2,1,0.0,,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_py-low-01_max_certainty_r1_b49c3e,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,max_certainty,1,293,866,7,6,0,0,1,['tmp/pi-prompt-benchmark/slot-02/shop/discount.py'],True,0.013229,0.013229,7,1125,162,6,2,378,True,2,2,1,579,1,0,0.0,0.5651,0.0,0.0,0,0
pi_Inkling_py-med-02_bounded_efficiency_r2_331a21,screening_pi,pi,thinkingmachines/Inkling,py-med-02,bounded_efficiency,2,50,357,5,5,0,0,0,[],True,0.004191,0.010247,5,250,23,5,3,103,True,0,1,0,17,2,1,0.0,,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_py-low-01_verbose_repetition_r2_74a9a8,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,verbose_repetition,2,132,359,4,3,0,0,0,['tmp/pi-prompt-benchmark/slot-02/shop/discount.py'],True,0.006309,0.006309,4,504,158,3,1,105,True,0,1,0,300,1,0,0.0,0.4683,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-01_no_questions_autonomy_r2_3b55d8,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-01,no_questions_autonomy,2,510,1399,7,7,1,0,0,['tmp/pi-prompt-benchmark/slot-04/src/fetchCache.js'],True,0.026099,0.039503,7,2109,645,7,4,1169,False,,2,,,2,1,0.2778,0.5816,0.0,0.474,1,0
pi_GLM-5.2_py-med-01_multiple_approaches_r2_154863,screening_pi,pi,zai-org/GLM-5.2,py-med-01,multiple_approaches,2,1802,2898,6,10,0,0,0,[],True,0.023854,0.039029,6,6399,2852,10,8,6161,True,0,2,0,792,4,3,0.037,0.6066,0.0,2.188,14,0
pi_Inkling_py-med-02_baseline_r2_a50d10,screening_pi,pi,thinkingmachines/Inkling,py-med-02,baseline,2,162,334,5,4,0,0,0,[],True,0.003664,0.009932,5,702,19,4,2,43,True,0,1,0,5,1,0,0.0,0.4672,0.0,0.0,0,0
pi_GLM-5.2_py-med-01_no_questions_autonomy_r2_c8dfef,screening_pi,pi,zai-org/GLM-5.2,py-med-01,no_questions_autonomy,2,369,823,5,7,0,0,0,['tmp/pi-prompt-benchmark/slot-06/cart/checkout.py'],True,0.009731,0.017757,5,1259,676,7,5,115,True,0,1,0,501,4,3,0.0741,0.4861,0.0,0.0,0,0
pi_Inkling_py-med-02_exhaustive_exploration_r1_c24b05,screening_pi,pi,thinkingmachines/Inkling,py-med-02,exhaustive_exploration,1,179,534,10,9,1,0,0,['tmp/pi-prompt-benchmark/slot-03/config/parser.py'],True,0.009261,0.024347,10,782,56,9,7,743,True,0,1,0,5,3,2,0.2121,0.4271,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_py-low-01_multiple_approaches_r2_8f0676,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,multiple_approaches,2,987,1736,7,7,0,0,0,['tmp/pi-prompt-benchmark/slot-02/shop/discount.py'],True,0.018844,0.018844,7,3905,1137,7,4,2157,True,1,2,0,386,2,1,0.0,0.6318,0.0,3.585,14,0
claude-code_GLM-5.2_go-high-01_exhaustive_exploration_r1_3b6da7,screening_cc,claude-code,zai-org/GLM-5.2,go-high-01,exhaustive_exploration,1,721,3146,35,34,1,0,16,['tmp/pi-prompt-benchmark/slot-cc-06/counter/counter.go'],True,0.173482,0.844203,74,3173,5136,34,5,1583,False,,21,,,3,2,0.0333,0.5411,0.0,0.315,1,0
claude-code_DeepSeek-V4-Pro_go-med-01_baseline_r2_5ebb8b,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,go-med-01,baseline,2,2623,6441,31,35,5,0,10,['tmp/pi-prompt-benchmark/slot-cc-01/inventory/reserve.go'],True,0.239126,1.115128,109,11178,3875,35,11,1087,False,,18,,,4,3,0.1852,0.6897,0.0,1.252,14,0
pi_GLM-5.2_py-high-02_multiple_approaches_r1_21da25,screening_pi,pi,zai-org/GLM-5.2,py-high-02,multiple_approaches,1,2208,3922,6,10,1,0,0,['tmp/pi-prompt-benchmark/slot-05/events/dispatcher.py'],True,0.032328,0.046993,6,10212,5167,10,7,188,True,0,2,0,1979,4,3,0.2727,0.6396,0.098,1.371,14,1
pi_nemotron-3-ultra-550b-a55b_py-low-01_no_questions_autonomy_r2_2d6f3b,screening_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-low-01,no_questions_autonomy,2,180,372,4,3,0,0,0,[],True,0.006236,0.006236,4,675,159,3,1,331,True,0,1,0,194,1,0,0.0,0.48,0.0,0.0,0,0
pi_Kimi-K2.6_js-med-03_verbose_repetition_r1_22fe7d,screening_pi,pi,moonshotai/Kimi-K2.6,js-med-03,verbose_repetition,1,770,1122,7,7,1,0,0,[],True,0.011723,0.025227,7,2928,523,7,4,1899,False,,2,,,2,1,0.3158,0.6308,0.0,0.683,2,0
pi_GLM-5.2_py-med-01_verbose_repetition_r1_6fd64a,screening_pi,pi,zai-org/GLM-5.2,py-med-01,verbose_repetition,1,485,1070,6,9,1,0,0,[],True,0.01255,0.023931,6,1594,1235,9,5,85,True,2,1,0,851,4,3,0.0741,0.5604,0.0,0.0,0,0
pi_Kimi-K2.6_py-med-01_no_questions_autonomy_r2_f8412c,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,no_questions_autonomy,2,274,561,6,7,0,0,0,[],True,0.006215,0.015175,6,1049,203,7,4,467,True,1,1,0,362,3,2,0.037,0.4837,0.0,0.0,0,0
pi_GLM-5.2_go-high-01_multiple_approaches_r1_c9f4dd,screening_pi,pi,zai-org/GLM-5.2,go-high-01,multiple_approaches,1,2979,4502,9,9,0,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.047028,0.079204,9,12586,4080,9,4,11860,True,3,5,3,2452,2,1,0.0333,0.6133,0.0,0.874,11,0
pi_GLM-5.2_py-med-01_no_questions_autonomy_r1_64d2d4,screening_pi,pi,zai-org/GLM-5.2,py-med-01,no_questions_autonomy,1,225,902,7,10,1,0,0,['tmp/pi-prompt-benchmark/slot-06/cart/checkout.py'],True,0.013244,0.027325,7,744,1207,10,6,117,True,1,1,0,840,4,3,0.2593,0.4613,0.0,1.344,1,0
pi_Kimi-K2.6_js-med-03_no_questions_autonomy_r1_1324c1,screening_pi,pi,moonshotai/Kimi-K2.6,js-med-03,no_questions_autonomy,1,565,844,6,6,0,0,0,[],True,0.008808,0.018664,6,2189,333,6,4,1243,False,,1,,,2,1,0.4211,0.5815,0.0,0.0,0,0
pi_GLM-5.2_go-high-01_no_questions_autonomy_r2_b2bed0,screening_pi,pi,zai-org/GLM-5.2,go-high-01,no_questions_autonomy,2,128,770,6,7,0,0,0,[],True,0.010263,0.021498,6,517,1300,7,4,94,True,1,2,1,1019,2,1,0.0,0.3733,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-high-01_max_certainty_r1_4886cd,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-high-01,max_certainty,1,488,1863,8,9,1,0,1,['tmp/pi-prompt-benchmark/slot-04/src/fetchCache.js'],True,0.019602,0.049959,8,2174,808,9,4,1101,False,,3,,,2,1,0.0,0.5528,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_no_questions_autonomy_r2_344e56,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,no_questions_autonomy,2,267,424,4,3,0,0,0,[],True,0.003952,0.009072,4,1024,249,3,1,350,True,0,1,0,611,1,0,0.1333,0.4873,0.0,0.977,1,0
pi_Kimi-K2.6_py-med-01_multiple_approaches_r1_471c3c,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,multiple_approaches,1,981,1640,5,7,0,0,0,[],True,0.013217,0.022241,5,3787,2008,7,5,209,True,0,1,0,364,4,3,0.0,0.5673,0.0,2.641,10,0
pi_Kimi-K2.6_go-low-01_verbose_repetition_r2_7ead09,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,verbose_repetition,2,236,374,4,3,0,0,0,[],True,0.003709,0.009213,4,863,154,3,1,315,True,0,1,0,240,1,0,0.0,0.4484,0.0,1.159,1,0
pi_Kimi-K2.6_py-med-01_verbose_repetition_r1_f315af,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,verbose_repetition,1,509,857,5,6,0,0,0,[],True,0.017608,0.032456,5,1475,655,6,4,560,True,0,1,0,950,3,2,0.037,0.5528,0.0,0.678,1,0
pi_GLM-5.2_go-high-01_max_certainty_r1_330485,screening_pi,pi,zai-org/GLM-5.2,go-high-01,max_certainty,1,946,2099,7,10,1,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.021087,0.033491,7,3944,2323,10,4,163,True,3,4,3,4556,2,1,0.0333,0.5765,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_max_certainty_r2_b02450,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,max_certainty,2,343,854,8,8,1,0,0,[],True,0.008983,0.021719,8,1465,416,8,2,86,True,3,5,3,1283,1,0,0.0,0.5058,0.0,0.0,0,0
pi_Kimi-K2.6_py-med-01_max_certainty_r1_eb070a,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,max_certainty,1,359,722,7,8,1,0,0,[],True,0.007585,0.018529,7,1345,455,8,4,381,True,2,1,0,934,3,2,0.0,0.5523,0.0,0.743,1,0
claude-code_GLM-5.2_go-high-01_baseline_r2_e08b3d,screening_cc,claude-code,zai-org/GLM-5.2,go-high-01,baseline,2,1512,3128,22,21,1,0,8,['tmp/pi-prompt-benchmark/slot-cc-06/counter/counter.go'],True,0.134747,0.542885,52,6845,3735,21,4,887,False,,11,,,2,1,0.0,0.5925,0.0,0.146,1,0
pi_Kimi-K2.6_js-med-03_multiple_approaches_r1_ebd30c,screening_pi,pi,moonshotai/Kimi-K2.6,js-med-03,multiple_approaches,1,2900,3644,7,9,3,0,0,[],True,0.024204,0.049292,7,11938,1840,9,6,9758,False,,2,,,2,1,0.3158,0.6479,0.0,2.094,25,0
pi_GLM-5.2_py-high-02_max_certainty_r2_5cfcc1,screening_pi,pi,zai-org/GLM-5.2,py-high-02,max_certainty,2,2717,5324,10,12,2,0,1,[],True,0.049633,0.081079,10,11353,2542,12,5,6434,True,4,3,1,6830,3,2,0.2727,0.6826,0.0,1.057,12,0
pi_Kimi-K2.6_js-med-03_verbose_repetition_r2_a8dd7a,screening_pi,pi,moonshotai/Kimi-K2.6,js-med-03,verbose_repetition,2,561,814,5,5,0,0,0,[],True,0.006975,0.016063,5,2115,413,5,3,315,False,,1,,,2,1,0.2368,0.5692,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_js-med-01_exhaustive_exploration_r2_e8b095,screening_pi,pi,deepseek-ai/DeepSeek-V4-Pro,js-med-01,exhaustive_exploration,2,1010,1818,6,7,0,0,0,['tmp/pi-prompt-benchmark/slot-04/src/cart.js'],True,0.01512,0.043505,6,3389,1097,7,5,2520,False,,2,,,3,2,0.1842,0.5936,0.0,0.59,2,0
claude-code_nemotron-3-ultra-550b-a55b_go-med-01_exhaustive_exploration_r2_76d886,screening_cc,claude-code,nvidia/nemotron-3-ultra-550b-a55b,go-med-01,exhaustive_exploration,2,2456,6913,81,84,4,0,59,['tmp/pi-prompt-benchmark/slot-cc-04/inventory/reserve.go'],True,0.777482,1.102295,250,11042,876,84,13,1550,False,,69,,,4,3,0.0,0.7566,0.0,3.985,44,0
claude-code_DeepSeek-V4-Pro_js-med-03_baseline_r1_3e83b8,screening_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,js-med-03,baseline,1,764,2479,15,14,2,0,1,['tmp/pi-prompt-benchmark/slot-cc-01/src/cache.js'],True,0.097403,0.48573,45,2975,892,14,2,1436,False,,2,,,1,0,0.2368,0.5871,0.0,0.672,2,0
pi_Kimi-K2.6_py-med-01_multiple_approaches_r2_3d4a4c,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,multiple_approaches,2,860,1518,7,7,0,0,0,[],True,0.013001,0.026441,7,3675,1983,7,5,2636,True,0,1,0,2676,3,2,0.0741,0.5807,0.0,0.816,3,0
pi_Kimi-K2.6_go-low-01_multiple_approaches_r2_f51433,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,multiple_approaches,2,2012,2632,6,5,0,0,0,[],True,0.018962,0.032594,6,8307,1822,5,2,5383,True,1,3,1,656,1,0,0.0,0.6253,0.0,3.491,29,0
pi_Kimi-K2.6_go-low-01_verbose_repetition_r1_d29b48,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,verbose_repetition,1,262,452,5,4,1,0,0,[],True,0.004471,0.011639,5,1092,262,4,1,354,True,1,1,0,701,1,0,0.0,0.5302,0.0,0.916,1,0
pi_Kimi-K2.6_py-med-01_max_certainty_r2_1f53f0,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,max_certainty,2,845,1264,8,9,0,0,2,[],True,0.012392,0.029352,8,3215,486,9,4,1172,True,3,3,2,1451,3,2,0.0,0.5798,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_no_questions_autonomy_r1_2d64c5,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,no_questions_autonomy,1,127,306,5,4,0,0,0,[],True,0.003772,0.010364,5,570,162,4,1,108,True,1,1,0,398,2,1,0.0,0.4298,0.0,0.0,0,0
pi_GLM-5.2_go-high-01_max_certainty_r2_a9d19a,screening_pi,pi,zai-org/GLM-5.2,go-high-01,max_certainty,2,1590,3331,11,13,1,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.047724,0.081796,11,6720,2712,13,4,133,True,4,6,3,4742,3,2,0.0,0.6082,0.0,0.446,3,0
pi_Kimi-K2.6_py-med-01_verbose_repetition_r2_d24d5a,screening_pi,pi,moonshotai/Kimi-K2.6,py-med-01,verbose_repetition,2,412,664,5,5,0,0,0,[],True,0.00556,0.014136,5,1289,240,5,3,456,True,0,2,0,489,2,1,0.037,0.595,0.0,0.0,0,0
pi_Kimi-K2.6_js-med-03_multiple_approaches_r2_a684c6,screening_pi,pi,moonshotai/Kimi-K2.6,js-med-03,multiple_approaches,2,3334,4165,7,7,1,0,0,[],True,0.02622,0.05022,7,13860,2251,7,4,4822,False,,2,,,2,1,0.3158,0.6565,0.0,2.453,34,0
pi_Kimi-K2.6_go-low-01_max_certainty_r1_b4a927,screening_pi,pi,moonshotai/Kimi-K2.6,go-low-01,max_certainty,1,288,605,7,6,1,0,0,[],True,0.006158,0.016526,7,1246,521,6,1,218,True,3,3,2,1156,1,0,0.0,0.5217,0.0,0.803,1,0
pi_GLM-5.2_go-high-01_no_questions_autonomy_r1_00e07b,screening_pi,pi,zai-org/GLM-5.2,go-high-01,no_questions_autonomy,1,211,593,5,4,0,0,0,[],True,0.006466,0.015513,5,915,591,4,2,153,True,0,1,0,493,1,1,0.0,0.4721,0.0,0.0,0,0
